Fuel _Type_Code,Station_Name,Street_Address,City,State,ZIP,Station_Phone,Access_Days_Time,Cards_Accepted,EV_Level1_EVSE_Num,EV_Level2_EVSE_Num,EV_DC_Fast_Count,Geocode_Status,Latitude,Longitude,EV_Connector_Types,Country,Facility_Type,E85_Other_Ethanol_Blends
ELEC,Royal Farms - Tesla Supercharger,9180 Fingerboard Road,Urbana,MD,21704,877-798-3752,24 hours daily,A D Debit M V,,,8,GPS,39.32722,-77.34654,TESLA,US,GAS_STATION,
ELEC,VGO - Tesla Supercharger,2401  River Road,Piedmont,SC,29673,877-798-3752,24 hours daily,A D Debit M V,,,8,GPS,34.75711,-82.47419,TESLA,US,GAS_STATION,
ELEC,Village at Westlake - Tesla Supercharger,701   South Capital of Texas Highway,West Lake Hills,TX,78746,877-798-3752,24 hours daily,A D Debit M V,,,8,GPS,30.289814,-97.827463,TESLA,US,SHOPPING_CENTER,
ELEC,Wawa - Tesla Supercharger,2740  North Salisbury Boulevard,Salisbury,MD,21801,877-798-3752,24 hours daily,A D Debit M V,,,8,GPS,38.42085,-75.56611,TESLA,US,GAS_STATION,
ELEC,Safeway 1450 SW Erie St,1450 SW Erie St,Oak Harbor,WA,98277,888-264-2208,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,,2,,GPS,48.286317,-122.6620275,J1772,US,,
ELEC,Cinemark Fort Collins,4721 South Timberline Road,Fort Collins,CO,80525,888-264-2208,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,,2,,GPS,40.52096926,-105.0417684,J1772,US,,
ELEC,Park Meadows,8401 Park Meadows Center Dr.,Lone Tree,CO,80124,888-264-2208,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,,3,,GPS,39.56384523,-104.8757556,J1772,US,,
ELEC,Kroger 6678 Covington Highway,6678 Covington Highway,Lithonia,GA,30058,888-264-2208,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,,2,,GPS,33.71821146,-84.14403314,J1772,US,,
ELEC,Hickory Flat Highway,6766 Hickory Flat Highway,Canton,GA,30115,888-264-2208,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,,2,,GPS,34.17111034,-84.41620057,J1772,US,,
ELEC,AMC Showplace New Lenox 14,1320 W Maple St,New Lenox,IL,60451,888-264-2208,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,,4,,GPS,41.51662618,-87.9906552,J1772,US,,
ELEC,Copper Mountain College,6162 Rotary Way,Joshua Tree,CA,92252,844-798-2438,24 hours daily,A D Debit M V,,2,,GPS,34.1413125,-116.2165647,J1772,US,COLLEGE_CAMPUS,
ELEC,Reinhardt University - East Hall Parking Lot,7300 Reinhardt College Cir,Waleska,GA,30183,844-798-2438,24 hours daily,A D Debit M V,,2,,GPS,34.32030709,-84.54975483,J1772,US,COLLEGE_CAMPUS,
ELEC,Reinhardt University - Hill Freeman Library,7300 Reinhardt College Cir,Waleska,GA,30183,844-798-2438,24 hours daily,A D Debit M V,,2,,GPS,34.31988504,-84.55464339,J1772,US,COLLEGE_CAMPUS,
ELEC,South Lewis Senior High School,4264 East Rd,Turin,NY,13473,844-798-2438,24 hours daily,A D Debit M V,,2,,GPS,43.63669326,-75.39403904,J1772,US,SCHOOL,
ELEC,The Woods Inn,148 NY-28,Inlet,NY,13360,844-798-2438,24 hours daily,A D Debit M V,,2,,GPS,43.75342088,-74.7956908,J1772,US,HOTEL,
ELEC,Ide Volkswagen of East Rochester,333 N Washington St,Rochester,NY,14625,844-798-2438,24 hours daily,A D Debit M V,,1,1,GPS,43.12043495,-77.48636814,J1772 J1772COMBO,US,CAR_DEALER,
ELEC,Millburn Municipal Parking Lot 2,101 Essex St,Millburn,NJ,7041,973-564-7088,24 hours daily,,,2,,200-9,40.725793,-74.30657,J1772,US,PARKING_LOT,
E85,Kum & Go,11901 E Arapahoe Rd,Englewood,CO,80112,720-882-9210,24 hours daily,A APPLE_PAY Cash CREDIT D Debit M V,,,,200-8,39.59547,-104.85068,,US,CONVENIENCE_STORE,"[""E15""]"
E85,Rebel Oil Co #67,5995 W Tropicana Ave,Las Vegas,NV,89103,702-220-3940,24 hours daily,CREDIT Debit V,,,,200-8,36.09959,-115.22464,,US,CONVENIENCE_STORE,
E85,VP Fuels,100 Tradesman Park Dr,Hutto,TX,78634,512-846-4006,5am-12am daily,A ANDROID_PAY APPLE_PAY Cash Checks CREDIT D Debit M V,,,,200-9,30.535954,-97.592411,,US,CONVENIENCE_STORE,
E85,Sunoco,2325 FM 3083,Conroe,TX,77303,936-494-0572,24 hours daily,CREDIT Debit,,,,GPS,30.34117036,-95.42702466,,US,CONVENIENCE_STORE,
E85,Amoco,723 N Main St,Grain Valley,MO,64029,816-355-0584,24 hours daily,CREDIT Debit,,,,200-9,39.020074,-94.1974,,US,CONVENIENCE_STORE,"[""E30-E35""]"
E85,Casey's General Store,150 W Bluff St,Marseilles,IL,61341,815-795-6226,24 hours daily,A Cash D Debit M V,,,,200-9,41.330734,-88.709609,,US,CONVENIENCE_STORE,
E85,Casey's General Store,3509 Steamboat Way,Muscatine,IA,52761,563-263-9200,5am-11pm daily,A Cash D Debit M V,,,,200-9,41.448869,-91.084825,,US,CONVENIENCE_STORE,
E85,Casey's General Store,850 Lum Park Rd,Brainerd,MN,56401,218-454-0223,5am-10pm daily,A Cash D Debit M V,,,,GPS,46.36746976,-94.16919114,,US,CONVENIENCE_STORE,
E85,Casey's General Store,2100 E Robinson,Springdale,AR,72764,479-756-1984,5am-11pm daily,A Cash D Debit M V,,,,200-9,36.167666,-94.107518,,US,CONVENIENCE_STORE,
E85,Casey's General Store,505 E Main St,Oblong,IL,62449,618-592-4008,4am-11pm daily,A Cash D Debit M V,,,,200-9,39.002339,-87.903916,,US,CONVENIENCE_STORE,
E85,Casey's General Store,2005 Illinois Route 84,Thomson,IL,61285,815-259-2725,4am-10pm daily,A Cash D Debit M V,,,,200-9,41.95981,-90.0992,,US,CONVENIENCE_STORE,
E85,Casey's General Store,917 S Maple St,Cambria,IL,62915,618-985-8097,5am-11pm daily,A Cash D Debit M V,,,,200-8,37.777285,-89.118957,,US,CONVENIENCE_STORE,
E85,Casey's General Store,604 E State St,Ashley,IN,46705,260-587-3212,4am-11pm daily,A Cash D Debit M V,,,,GPS,41.52619701,-85.05236772,,US,CONVENIENCE_STORE,
E85,Casey's General Store,245 S Highway 965,North Liberty,IA,52317,319-626-2106,4am-12pm daily,A Cash D Debit M V,,,,200-8,41.74307,-91.607806,,US,CONVENIENCE_STORE,
E85,Casey's General Store,23450 Prairie Star Pkwy,LENEXA,KS,66227,913-324-1593,6am-10pm daily,A Cash D Debit M V,,,,200-8,38.956703,-94.856176,,US,CONVENIENCE_STORE,
E85,Casey's General Store,1401 Church St,Eudora,KS,66025,785-542-2630,4am-12pm daily,A Cash D Debit M V,,,,GPS,38.93571309,-95.09598361,,US,CONVENIENCE_STORE,
E85,Casey's General Store,212 W 7th Ave,Augusta,KS,67010,316-775-3978,5am-11pm daily,A Cash D Debit M V,,,,200-9,37.67984,-96.981483,,US,CONVENIENCE_STORE,
E85,Casey's General Store,1914 NW Woods Chapel Rd,Blue Springs,MO,64015,816-220-9052,5am-11pm daily,A Cash D Debit M V,,,,200-8,39.036744,-94.305157,,US,CONVENIENCE_STORE,
E85,Casey's General Store,66 Marine Court,Branson West,MO,65737,417-272-1040,5am-11pm daily,A Cash D Debit M V,,,,GPS,36.6975078,-93.37044404,,US,CONVENIENCE_STORE,
BD,Casey's General Store,10 W Dundee Rd,Buffalo Grove,IL,60089,847-520-1160,24 hours daily,A Cash D Debit M V,,,,200-9,42.13925,-87.959105,,US,CONVENIENCE_STORE,
BD,Casey's General Store,9544 Waukegan Rd,Morton Grove,IL,60053,847-966-9710,5am-10pm daily,A Cash D Debit M V,,,,200-9,42.054709,-87.799966,,US,CONVENIENCE_STORE,
BD,Casey's General Store,1251 Mchenry Rd,Buffalo Grove,IL,60089,847-279-0320,6am-10pm daily,A Cash D Debit M V,,,,200-9,42.174251,-87.984134,,US,CONVENIENCE_STORE,
BD,Casey's General Store,1333 Half Day RD,Highland Park,IL,60035,847-433-5499,24 hours daily,A Cash D Debit M V,,,,200-9,42.200113,-87.831863,,US,CONVENIENCE_STORE,
BD,Casey's General Store,294 E Townline Rd,Vernon Hills,IL,60061,224-206-7607,24 hours daily,A Cash D Debit M V,,,,200-9,42.24101,-87.955437,,US,CONVENIENCE_STORE,
BD,Casey's General Store,1901 N Richmond Rd,Mchenry,IL,60051,815-363-0753,24 hours daily,A Cash D Debit M V,,,,200-9,42.354943,-88.267971,,US,CONVENIENCE_STORE,
BD,Casey's General Store,21W415 North Ave,Lombard,IL,60148,630-424-1375,24 hours daily,A Cash D Debit M V,,,,200-9,41.903597,-88.042426,,US,CONVENIENCE_STORE,
BD,Casey's General Store,1125 Roosevelt Rd,Glen Ellyn,IL,60137,630-613-9666,24 hours daily,A Cash D Debit M V,,,,200-6,41.859229,-88.046011,,US,CONVENIENCE_STORE,
BD,Casey's General Store,1600 Nerge Rd,Elk Grove Village,IL,60007,847-895-0446,6am-10pm daily,A Cash D Debit M V,,,,200-9,41.999784,-88.046532,,US,CONVENIENCE_STORE,
BD,Casey's General Store,1795 W Lake St,Addison,IL,60101,630-317-7656,24 hours daily,A Cash D Debit M V,,,,200-9,41.949698,-88.031347,,US,CONVENIENCE_STORE,
BD,Casey's General Store,870 W Army Trail Rd,Carol Stream,IL,60188,630-289-6750,24 hours daily,A Cash D Debit M V,,,,200-9,41.940293,-88.151016,,US,CONVENIENCE_STORE,
BD,Casey's General Store,1400 N Arlington Heights Rd,Itasca,IL,60143,630-438-5002,24 hours daily,A Cash D Debit M V,,,,200-9,41.99224,-88.003645,,US,CONVENIENCE_STORE,
BD,Casey's General Store,1917 Ogden Ave,Lisle,IL,60532,630-968-2793,6am-10pm daily,A Cash D Debit M V,,,,200-9,41.799363,-88.090712,,US,CONVENIENCE_STORE,
BD,Casey's General Store,1000 E Roosevelt Rd,Wheaton,IL,60187,630-653-6169,24 hours daily,A Cash D Debit M V,,,,200-9,41.858722,-88.091552,,US,CONVENIENCE_STORE,
BD,Casey's General Store,1000 N Wood Dale Rd,Wood Dale,IL,60191,630-616-1200,6am-10pm daily,A Cash D Debit M V,,,,200-9,41.984615,-87.980707,,US,CONVENIENCE_STORE,
BD,Casey's General Store,2074 Main St,Batavia,IL,60510,630-879-8353,6am-10pm daily,A Cash D Debit M V,,,,200-9,41.846298,-88.341684,,US,CONVENIENCE_STORE,
BD,Casey's General Store,6551 US Highway 34,Oswego,IL,60543,630-551-0970,24 hours daily,A Cash D Debit M V,,,,200-9,41.682322,-88.380881,,US,CONVENIENCE_STORE,
BD,Casey's General Store,14808 S Route 59,Plainfield,IL,60544,815-436-8322,6am-10pm daily,A Cash D Debit M V,,,,200-9,41.613336,-88.202753,,US,CONVENIENCE_STORE,
BD,Casey's General Store,1095 Pyott Rd,Crystal Lake,IL,60014,815-459-1560,24 hours daily,A Cash D Debit M V,,,,200-9,42.216052,-88.316345,,US,CONVENIENCE_STORE,
BD,Casey's General Store,602 E North Ave,Glendale Heights,IL,60139,630-469-4050,24 hours daily,A Cash D Debit M V,,,,200-9,41.904209,-88.061947,,US,CONVENIENCE_STORE,
BD,Casey's General Store,2601 S Liberty Pkwy,Liberty,MO,64068,816-407-9287,5am-11pm daily,A Cash D Debit M V,,,,GPS,39.21499376,-94.47166288,,US,CONVENIENCE_STORE,
BD,Casey's General Store,420 W 6th St,Kearney,MO,64060,816-628-3017,5am-11pm daily,A Cash D Debit M V,,,,200-9,39.368253,-94.370137,,US,CONVENIENCE_STORE,
BD,Casey's General Store,4215 S US Highway 169,St. Joseph,MO,64503,816-279-9299,24 hours daily,A Cash D Debit M V,,,,200-9,39.724677,-94.790972,,US,CONVENIENCE_STORE,
ELEC,Amazon Fresh Warner Center DCFC,6811 Warner Ave,Huntington Beach,CA,92647,888-264-2208,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,,,1,GPS,33.716639,-118.008417,J1772COMBO,US,,
ELEC,The Village at Moorpark,706 Los Angeles Avenue,Moorpark,CA,93021,888-264-2208,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,,1,,GPS,34.27820001,-118.8711744,J1772,US,,
ELEC,Chula Vista Center Northern Mall Entrance,555 Broadway Chula,Vista,CA,91910,888-264-2208,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,,1,,GPS,32.631169,-117.08517,J1772,US,,
ELEC,Glendale Galleria DCFC 25,100 W. Broadway,Glendale,CA,91210,888-264-2208,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,,,1,GPS,34.144272,-118.25985,J1772COMBO,US,,
ELEC,PRIDE of Geneva 712,1166 E State Street,Geneva,IL,60134,888-264-2208,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,,1,,GPS,41.88700659,-88.28358233,J1772,US,,
ELEC,Northbrook Court Stir Crazy,2171 Northbrook Court,Northbrook,IL,60062,888-264-2208,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,,2,,GPS,42.149847,-87.814925,J1772,US,,
ELEC,Amazon Fresh North Riverside Plaza DCFC,7201 West 24th Street,North Riverside,IL,60546,888-264-2208,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,,,1,GPS,41.84779596,-87.80385618,J1772COMBO,US,,
ELEC,North Star Mall Saks Fifth Avenue,7400 San Pedro Ave,San Antonio,TX,78216,888-264-2208,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,,4,,GPS,29.51950975,-98.494135,J1772,US,,
ELEC,First Colony Mall Lululemon,16535 Southwest Fwy,Sugar Land,TX,77479,888-264-2208,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,,2,,GPS,29.5923735,-95.624268,J1772,US,,
ELEC,Volta Charging Design District,155 De Haro,San Francisco,CA,94103,888-264-2208,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,,4,,GPS,37.7682626,-122.401787,J1772,US,,
ELEC,"Kohl's, Livermore CA",2900 Las Positas Rd,Livermore,CA,94551,888-264-2208,Mon 8:00am - 10:00pm; Tue 8:00am - 10:00pm; Wed 8:00am - 10:00pm; Thu 8:00am - 10:00pm; Fri 8:00am - 10:00pm; Sat 8:00am - 10:00pm; Sun 8:00am - 10:00pm,,,2,,GPS,37.70082266,-121.7656355,J1772,US,,
ELEC,Amazon Fresh N Hollywood-Lankershim Blvd.,5101 Lankershim Blvd.,Los Angeles,CA,91601,888-264-2208,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,,2,,GPS,34.163178,-118.37404,J1772,US,,
ELEC,"Kohl's Alhambra, CA",1201 S Fremont Ave,Alhambra,CA,91803,888-264-2208,Mon 8:00am - 10:00pm; Tue 8:00am - 10:00pm; Wed 8:00am - 10:00pm; Thu 8:00am - 10:00pm; Fri 8:00am - 10:00pm; Sat 8:00am - 10:00pm; Sun 8:00am - 10:00pm,,,2,,GPS,34.079956,-118.1528995,J1772,US,,
ELEC,"PVB - 24600 Crenshaw Blvd, Torrance, CA 90505",24600 Crenshaw Blvd,Torrance,CA,90505,888-264-2208,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,,10,,GPS,33.80228086,-118.3277607,J1772,US,,
ELEC,Del Mar Plaza Garage Level 1,1555 Camino Del Mar # 308b,Del Mar,CA,92014,888-264-2208,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,,1,,GPS,32.96068222,-117.2647991,J1772,US,,
ELEC,Broadway Pointe,1410 Duncan Street,Walnut Creek,CA,94596,888-264-2208,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,,2,,GPS,37.898048,-122.0597795,J1772,US,,
ELEC,Landmark Square Cerritos,11340 South Street,Cerritos,CA,90703,888-264-2208,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,,2,,GPS,33.8575925,-118.09198,J1772,US,,
ELEC,Long Beach Marketplace,6475 Pacific Coast Highway,Long Beach,CA,90803,888-264-2208,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,,2,,GPS,33.758071,-118.108734,J1772,US,,
ELEC,Del Mar Highlands Town Center,12835 El Camino Real,San Diego,CA,92130,888-264-2208,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,,4,,GPS,32.949921,-117.2330035,J1772,US,,
ELEC,The Promenade at Garden Grove Regal,9669 Chapman Ave,Garden Grove,CA,92841,888-264-2208,Mon 7:00am - 11:00pm; Tue 7:00am - 11:00pm; Wed 7:00am - 11:00pm; Thu 7:00am - 11:00pm; Fri 7:00am - 11:00pm; Sat 7:00am - 11:00pm; Sun 7:00am - 11:00pm,,,2,,GPS,33.789428,-117.9628995,J1772,US,,
ELEC,Village Walk Pico Rivera,8540 Whittier Boulevard,Pico Rivera,CA,90660,888-264-2208,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,,2,,GPS,34.002432,-118.0903275,J1772,US,,
ELEC,La Habra Westridge Plaza,1610 W Imperial Highway,La Habra,CA,90631,888-264-2208,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,,2,,GPS,33.9161775,-117.9649875,J1772,US,,
ELEC,"Kohl's SW Denver, CO",8444 S Kipling Pkwy,Littleton,CO,80127,888-264-2208,Mon 8:00am - 10:00pm; Tue 8:00am - 10:00pm; Wed 8:00am - 10:00pm; Thu 8:00am - 10:00pm; Fri 8:00am - 10:00pm; Sat 8:00am - 10:00pm; Sun 8:00am - 10:00pm,,,2,,GPS,39.56198101,-105.1080439,J1772,US,,
ELEC,Topgolf - Buford,2935 Buford Dr.,Buford,GA,30519,888-264-2208,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,,10,,GPS,34.051809,-83.993708,J1772,US,,
ELEC,Kroger #366,3251 Highway 5,Douglasville,GA,30135,888-264-2208,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,,2,,GPS,33.71897,-84.765675,J1772,US,,
ELEC,"AMC Cartersville 12 Cartersville, GA 30120",1129 North Tennessee St.,Cartersville,GA,30120,888-264-2208,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,,2,,GPS,34.1943895,-84.796229,J1772,US,,
ELEC,Kaneohe Bay Shopping Center,46-047 Kamehameha Highway,Kaneohe,HI,96744,888-264-2208,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,,2,,GPS,21.4216925,-157.8031065,J1772,US,,
ELEC,Aikahi Park Shopping Center,25 Kaneohe Bay Drive,Kailua,HI,96734,888-264-2208,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,,2,,GPS,21.423052,-157.7483545,J1772,US,,
ELEC,Bloomingdale Square Shopping Center,404 W. Army Trail Road,Bloomingdale,IL,60108,888-264-2208,Mon 6:00am - 12:00am; Tue 6:00am - 12:00am; Wed 6:00am - 12:00am; Thu 6:00am - 12:00am; Fri 6:00am - 12:00am; Sat 6:00am - 6:00pm; Sun 6:00am - 12:00am,,,2,,GPS,41.9384267,-88.11511125,J1772,US,,
ELEC,Westmont Village Shopping Center,30 W 63rd Street,Westmont,IL,60559,888-264-2208,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,,2,,GPS,41.77443135,-87.9778814,J1772,US,,
ELEC,"Kohl's Fox Valley, IL",4340 Fox Valley Center Drive,Aurora,IL,60504,888-264-2208,Mon 8:00am - 10:00pm; Tue 8:00am - 10:00pm; Wed 8:00am - 10:00pm; Thu 8:00am - 10:00pm; Fri 8:00am - 10:00pm; Sat 8:00am - 10:00pm; Sun 8:00am - 10:00pm,,,2,,GPS,41.7611775,-88.207787,J1772,US,,
ELEC,PRIDE of Aurora 713,1395 Butterfield Road,Aurora,IL,60502,888-264-2208,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,,1,,GPS,41.81235289,-88.28051593,J1772,US,,
ELEC,Tinley Park Plaza,16039 South Harlem Avenue,Tinley Park,IL,60477,888-264-2208,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,,1,,GPS,41.59874448,-87.79273453,J1772,US,,
ELEC,Harlem Irving Plaza,4211 North Harlem Avenue,Norridge,IL,60706,888-264-2208,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,,2,,GPS,41.955978,-87.8080705,J1772,US,,
ELEC,AMC Rockaway 16,363 Mt Hope Ave,Rockaway,NJ,7866,888-264-2208,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,,2,,GPS,40.90928786,-74.55764323,J1772,US,,
ELEC,Stop & Shop #566 - Arverne By-the-sea,70-20 Rockaway Beach Boulevard,Queens,NY,11692,888-264-2208,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,,2,,GPS,40.5898135,-73.7999495,J1772,US,,
ELEC,Stonehedge Square Shopping Center,950 Walnut Bottom Road,Carlisle,PA,17015,888-264-2208,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,,2,,GPS,40.1824302,-77.21327313,J1772,US,,
ELEC,Plaza at Bensalem,1837 Street Road,Bensalem,PA,19020,888-264-2208,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,,2,,GPS,40.09467511,-74.9420999,J1772,US,,
ELEC,Village On The Parkway 9,5100 Belt Line Rd Ste 220,Addison,TX,75254,888-264-2208,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,,2,,GPS,32.95074,-96.82003,J1772,US,,
